service_id,user_name,type,reg_time,state,zipcode
c1e8c2df-2890-4c06-b4df-23ed3b8438f0,Bethany Stuart,household,1483246844,MT,48355
848a5101-1a6d-4ddb-bb5d-44ef8641125b,Chad Rogers,household,1483246856,NM,84240
d30fc3db-6a4d-4e03-95ea-5259a870e50a,Lee Carr,household,1483246836,RI,19176
568d903d-b40d-4236-aabd-60d7024c6c77,Patrick Curry,household,1483246847,ID,25788
11d5cd72-999b-4962-bc0b-551deca608c7,Lori Fletcher,household,1483246814,MA,40771
c25f641c-8adb-426e-8533-8a7015eef1c1,Megan Harris,household,1483246852,DC,77749
8d4f311c-f241-43a0-87a6-82eaa3621b1b,Jessica Avila,household,1483246831,ND,26307
745b4e8e-2370-4eed-924f-a574f22bb108,Jasmine Hoffman,household,1483246806,TX,03774
d4d4d4cf-196b-4103-8eb1-1b095247df15,Raymond Stewart,household,1483246806,NH,57284
776210f4-9f5f-45f2-a29e-abf7f43f365f,Samuel Ross,household,1483246816,NC,08270
6bf244b5-2045-4953-b209-29e4daa63375,Robert Callahan,household,1483246803,AK,79181
cb43b3d0-6c0c-4cb8-b8b8-2ef6ec2d713d,Patricia Wong,household,1483246815,DC,25273
7c301653-be0b-495a-8e7b-fdcb9ecdf9ac,Daniel Anderson,household,1483246829,SD,59583
9d0649d7-a470-4386-be7e-d2f487f7b21d,Heidi Lee,household,1483246807,NE,88496
c56dd007-56dd-4eb1-9063-205e3da6864e,Daniel Chung,household,1483246832,CO,92189
0ba0b0c9-0245-4091-ae21-eac3a32ef677,Brittany Mcknight,household,1483246833,TN,59796
cc08c38c-bf87-4739-8d9a-a7b688a4ae96,Timothy Hammond,household,1483246817,IA,09694
aecee124-0b12-4ba3-a433-72d8f5eac483,Jared Watkins,household,1483246828,AK,77894
2973e860-95a0-40a6-80e8-9647d6608bfd,Nathaniel Ramirez,household,1483246831,WA,33086
dd8b7b87-3350-4705-93cf-285bc7991150,Andre Gonzalez,household,1483246827,OK,08387
dc605a3e-49e9-4dcc-bc88-c0bd72555caf,Jessica Russell,household,1483246846,SC,79789
89a36d80-ee7a-4c2c-868f-e5ae94a812ac,John Smith,household,1483246836,LA,53686
f980cd61-d9b8-4d46-b2e3-8d97ea9ebf87,Jason Wagner,household,1483246851,CO,87445
7b67cafc-600b-4dab-809f-aa653d9c4283,Tara Howell,household,1483246831,ME,30888
5c9c9180-8652-4230-8ae5-3c8105328ef4,Eric Davis,household,1483246860,WA,24134
39a3e632-505b-44d6-bc3f-6d9c79ebcafb,Shawn Jones,household,1483246815,NY,23594
b468c9b9-a0ee-4280-83e8-21ab754df27e,Steven Carlson,household,1483246817,VT,73835
7e25b917-00b8-4d3c-bcca-0b5451609301,Timothy Chen,household,1483246811,AK,62264
3a067f33-881b-43b6-a278-66e04fcdf260,Jordan Douglas,household,1483246811,DC,99745
3384baff-29c8-4044-a37a-7c9b16f0c2c0,Thomas Gonzalez,household,1483246812,TN,59868
b7826baf-5ff9-4753-9d4d-243d200b493f,Kathy Dorsey,household,1483246805,NY,61283
6b00a332-0a1d-4ea9-b8f7-d33eb3567da1,Robert Wolfe,household,1483246802,KY,57011
2097e0f5-7646-4059-b2e2-94317d328b61,Perry Williams,household,1483246854,MI,00924
a31e2a8e-3451-4749-a1fc-cbea97f677ba,Renee Mckenzie PhD,household,1483246824,IL,80078
449e8d78-6b83-4afe-9039-26c574bed745,Erin Curtis,household,1483246809,IL,99124
a0ca6c8a-f404-4c2f-87a9-40f2da98719c,Kimberly Roberts,household,1483246823,MA,67687
09ad7fe9-4b45-4cc5-93ac-6accd209dc67,James Little,household,1483246813,AZ,61731
49def938-893f-4702-b487-ab72607094f1,Joshua Erickson,household,1483246836,ID,74263
babaf3dc-c064-4687-b591-0f0f90622111,Jeffrey Dunn,household,1483246833,FL,57336
1198c9d0-19b6-4477-bbf6-506735738f95,Taylor Jones,household,1483246835,AK,42554
8305bec4-3ed2-4c68-a8d7-b59a8cc6530f,Timothy Phillips,household,1483246825,MA,15591
15ea81f3-acc9-4682-8129-32a0319a1ef9,Benjamin Gould,household,1483246831,AZ,92040
eebbad14-326a-43e8-a3e5-720a62610b91,Michael Green,household,1483246838,ND,67633
2d51583b-2a03-46ab-aeb2-ee72feef26ab,Christian Molina,household,1483246853,OR,55044
a7930eb1-e606-44b5-974b-763ee5d808be,Elizabeth Maxwell,household,1483246814,VA,83648
44cbdf47-04e4-4194-84af-60a823397c3c,Christopher Rodriguez,household,1483246839,RI,21423
fcba6b85-f6bd-4378-b9f8-8e62129925b8,Alexis Jackson,household,1483246838,IL,26308
316c3d34-8a6d-4825-b141-105d7a4a4408,Amanda Williams,household,1483246804,IL,88145
10e2d396-3533-4d24-a53d-5fca117e7f87,Leonard Kirk,household,1483246844,OH,14839
02ee849c-936f-4c19-acf3-0ed7421ffa82,James Morgan,household,1483246818,NY,69539
7281bc07-2506-43b2-ac05-21f4eb732061,Matthew Roberts,household,1483246809,DC,19807
2c8cd65c-7f9d-4f22-9123-7b062fb27440,Michael Johns,household,1483246822,VA,91203
7040e43d-6398-4697-ba1e-ef67f69dc43a,Tracy Harmon,household,1483246822,MS,52892
b5514e28-0251-420a-af75-37685144c750,Thomas Brown,household,1483246813,NJ,11442
8e5e97a4-c9a9-4b3a-b240-0da0f242d0aa,Troy Gomez,household,1483246837,TX,13332
6f553a21-cad9-4039-b338-c599798600aa,Adam Adkins,household,1483246852,NM,09557
f1d370c7-d574-4e54-9287-a361fea0af91,Courtney Wilson,household,1483246828,ND,00821
f6b0fbdc-9552-4476-9f30-8c615ac66ee7,Kelly Houston,household,1483246822,VA,46288
93100809-3449-4445-87d5-7ce0f9ef314c,Andrew Woods,household,1483246836,DE,32598
c024a088-3f63-40b0-b9b4-e4b297148109,Andre Brewer,household,1483246843,SC,72810
b4c0ca0b-242e-482b-bbc8-be0642e5622c,Christopher Myers,household,1483246859,SD,40639
56c2e78a-5cbf-405a-a7ee-414a18d951e8,Cody Schmidt,household,1483246844,NV,28807
d3c2b113-40cd-4356-ab23-bf3926a2a7ef,Alyssa Mendoza,household,1483246856,CT,42935
c7068c20-ff70-475c-bc79-cd867277000e,Brian Huynh,household,1483246846,IN,00626
0e5e875e-b810-43e1-9d8a-004fe510920d,Suzanne Schroeder,household,1483246843,WY,33704
032fa26b-c9ed-4487-a2d7-7f29052ae287,David Rodriguez,household,1483246822,MN,80742
879c8950-5c5c-44b5-87e5-5f50d3ba9f81,Jose Ward,household,1483246832,MA,39879
0614452e-d1e4-4ed5-a9b7-f3fcae32be3f,Matthew Fitzgerald,household,1483246833,MS,32380
6062a632-a911-4836-9204-ee632e11651b,Bethany Nguyen,household,1483246825,NV,44254
3144495e-1116-4944-8011-92bddefd3235,Kevin Pierce,household,1483246805,VA,82790
d240647c-6925-4aa7-92c4-38f1624f5f02,Adam Osborne,household,1483246846,SD,20406
555d436a-d36e-4d89-a4bd-a9f94aa9a880,Barbara Blankenship,household,1483246847,WI,74757
d6ce6f4a-cf0d-410e-bcc8-8ab68e981f10,Kimberly Bradley,household,1483246859,MA,19377
1b673702-55a8-4ce8-8f47-7402e85debf7,Candace Brown,household,1483246838,WV,53501
3f5f5a9a-5a93-4b02-957f-9ba204f6d956,Adrian Baker,household,1483246846,NJ,19941
4f839d25-2cb0-4fda-9fb6-1edb4b981963,Briana Wright,household,1483246811,WV,62221
8bad2659-a144-4375-be1e-f84a39ad632d,Bonnie Jones,household,1483246845,NH,36916
a23fa48f-7212-47a2-bbcb-24163423f2a5,Karen Peters,household,1483246839,NV,27441
b5c39e38-5114-4df3-bdca-d942e23a1f74,Aaron Juarez,household,1483246849,NV,96789
c0240acf-807b-41ce-a97e-76115ddd8660,Antonio Osborne,household,1483246818,CT,54307
05e6852c-cef5-46f2-94cc-988d08e0f530,Jasmine Irwin,household,1483246838,IA,26943
34604361-6587-4ed3-b36b-ce5172bce366,Richard Salazar,household,1483246808,OH,29384
7188d756-2e53-4336-8050-a4fb1ac84bf4,Janet Rodriguez,household,1483246852,UT,52066
ef226fa0-1115-4207-bbee-1c7a3c3d441b,Brian Vargas,household,1483246814,IL,15963
4173a919-af8e-45ee-a772-7bee44a36f0f,Heidi Lee,household,1483246816,DC,02838
96c791fe-7bac-4484-9018-f0045c6c26c6,Bonnie Wallace,household,1483246845,WI,48156
24780db2-d9a7-49b3-a5b0-6f19d2aa0287,Mark Barber,household,1483246816,GA,12086
10000804-cb5f-4a8c-af0c-d56e502345ff,Connor Sanchez,household,1483246857,DE,60636
899d0e9b-b0cd-4d17-a9a3-e3b3d73b192b,Brooke Rose,household,1483246817,PA,74670
6328b69e-6ed7-4faa-84b9-fea1f1560540,Michelle Potter,household,1483246827,WA,94202
d884f97f-787f-42d1-a808-77322809a1af,Gloria Bates,household,1483246834,MN,45614
c72b913c-3ff9-42d5-bfbc-e85759419ce5,Mr. Mark Richards,household,1483246814,AK,44078
3da204f1-21f0-4098-9281-5e9417e2615b,Ruth Hernandez,household,1483246845,NC,18877
cbec4ff8-344a-4739-8e65-91a7ff7d0aac,Patty Wiley,household,1483246856,NY,94804
b7a2f44f-a0b9-47c2-823b-302f4213319f,Randall Willis,household,1483246833,CT,31168
8fec8f49-6051-4be4-be58-52b5402d06a7,Karen Anderson,household,1483246826,HI,37532
b01d7cab-2d23-4efb-abbd-698eaeef07b7,Jenna Poole,household,1483246810,SD,16598
fc639879-fa94-4b1d-a24a-f2f3d8a84d46,Charles Johnson,household,1483246830,ID,71076
651be5f4-5995-4428-98ec-923a25f4f578,Melody Mcmillan,household,1483246830,CO,03666
e38a0854-051c-4273-a4cd-ae55e8b11c66,Michael Lee,household,1483246817,SD,97223
6a7a2869-6614-489a-bb49-3971e544a216,Debra Cooper,household,1483246800,IA,96147
dd45c981-636f-4b6a-aaa9-999b7f134387,Melissa Roberts,household,1483246831,SD,92276
002f38d4-445c-4764-a378-64eec039aba9,Teresa Malone,household,1483246843,MO,22734
f9c62ed7-e482-4ea6-9255-21a348961940,Jared Ferrell,household,1483246809,TN,13164
155edb9e-4678-45ae-8df1-45d010bdb99a,Thomas Doyle,household,1483246807,DC,40359
22d5b6ff-4180-4837-a2c9-328bbedfc6da,Brenda Turner,household,1483246817,KS,01407
3618790f-e63a-4493-995b-37e0f8862363,Robert Huffman,household,1483246800,AZ,94591
770d19d7-7096-415d-a82d-e68c77a80bcc,Alexis Skinner,household,1483246840,OH,09395
27f8a267-1f74-4e83-9b1e-046e9bbdbf9d,Rachel King,household,1483246855,DC,35585
6566104a-c9e9-4b2c-9c5c-2eee757ddae1,Tamara Bridges,household,1483246830,SD,20183
0325f24c-eba6-43d1-baf6-e4f5b69415fa,Robert Pierce,household,1483246804,IN,18320
b44dd499-f3b4-44c0-9c6c-4645e7e2ffc1,Lisa Brown,household,1483246835,CT,75890
e06f1825-581d-4d7b-a3aa-cc8786e68131,Timothy Washington,household,1483246814,MT,50156
9f149318-bf85-4e62-b018-394a53ad381e,Shelly Chapman,household,1483246854,CA,44452
210a0d53-e1e9-409c-a482-0908ad6529dc,Judy Mayo,household,1483246826,VA,67404
ec29e99c-cea1-4db7-94a6-e0323a961202,Robert Mueller,household,1483246816,WI,39576
1ef05ce3-2b6a-4e11-8b96-80fe6f799fab,Kristen Horn,household,1483246847,NC,49613
e3bfb2ed-660a-45d9-bdc8-50d412a169dc,Donna Todd,household,1483246802,WI,16487
a7b08e92-f7d8-439b-9a6c-2fa8d60034a1,Rachel Hernandez,household,1483246840,KY,67213
e6dab453-ee65-4710-b2f6-9d2d5d166fd8,Belinda Romero,household,1483246811,OK,17678
f735450d-01fb-4a18-bd88-b874260a82b6,Shannon Martin,household,1483246849,IL,54295
836e83b7-9a7f-45d6-adb1-a38533845bf1,Aaron Burgess,household,1483246849,IN,27497
9f2bcf59-b028-46ef-bdd6-03e0e2eb068a,Regina Ochoa,household,1483246813,IN,63287
87118386-2c1c-4b75-b394-334081c6a505,John Mayo,household,1483246832,VA,42657
630aeb5f-da06-403e-946c-8561e803d128,Bradley Gomez,household,1483246805,WA,48448
eea5b3a6-722d-403d-ae60-33e6840aacce,Sydney Tucker,household,1483246804,NY,47567
dddcd003-f3f8-4f7f-9776-523d3c4631e1,Terrance Thomas,household,1483246829,MN,53831
56f3a84d-6122-4faf-9073-fbcdaaabb5b7,Samuel Brown,household,1483246821,KS,28871
9e83340e-a831-40ae-ac84-704dbeaaf2ab,Ryan Payne,household,1483246860,MS,79339
925498f0-3c25-4c38-93ee-d0dbb7e9106c,Christy Garrett,household,1483246810,NJ,18679
50dd5b63-48da-4f28-859c-e400e2a06aea,Deanna York,household,1483246855,NE,88592
18c15e97-a7b7-42ba-a89f-c23e726f82b0,Gail Blair,household,1483246847,NM,46281
c353dc73-e81e-41f4-8277-f72a4aa26d07,Thomas Chapman,household,1483246808,KS,49859
75fb2666-3f81-4b88-8634-da4b26d030c7,John Baker,household,1483246835,ND,84418
9e5055e5-6906-4d74-9933-e3d8ed234602,Dr. John Washington DVM,household,1483246822,TX,93580
eb014f99-7119-4682-9467-efedc300da7b,Ryan Rodriguez,household,1483246828,CA,25347
843c7c1c-1fef-47a0-83bb-678bd871d495,Kerry Love,household,1483246831,NH,58645
beb7c635-13b0-4ee4-83a6-69400da9b83f,Mr. Patrick Jones II,household,1483246833,CT,74000
5737a3fe-c38a-4944-a1c3-4031f986c60d,Shannon Rios DDS,household,1483246849,ND,07919
29fbb5a0-b16a-4592-9479-2cbf793e6e14,Matthew Jackson,household,1483246822,WV,03244
d6614d2b-84fa-42e8-a6ed-d0f69bacd138,Angela Wilcox,household,1483246859,TN,06429
473b6f28-c273-4a10-9b0a-dd4d37391d8f,Barbara Love,household,1483246840,NH,14886
4d79af65-6b0d-4d3b-80c3-5594bdab0541,Joy Allison,household,1483246820,WI,84423
8c2ca430-c32b-45dd-aab9-a475855b140c,Veronica Miller,household,1483246839,NV,39767
bdb12352-6bbe-4ffa-a52f-d50627589290,Leslie Hernandez,household,1483246810,OR,35901
5f230398-bac0-453d-a0e6-58b0860d1c48,Michael Diaz,household,1483246802,AR,47216
aadab018-652f-40e6-9ae7-0a802a2087c6,Robin Hansen,household,1483246847,MO,18942
d5e77df2-ad8b-4204-9bfc-e9e433383d37,Nicholas Nunez,household,1483246803,CA,77698
2e1038eb-e6c2-4561-93fe-dd26b7096b3a,Kelly Campbell,household,1483246858,TN,29182
3957c407-1d51-4b08-991e-5a0c35756cef,Brandon Jenkins,household,1483246859,NY,57513
aaa554c5-bd1e-4860-8a53-d74bedad7520,Garrett Taylor,household,1483246850,ME,20212
c52f3200-e47f-4528-9afc-2efafa34e0bc,Larry Ramsey,household,1483246840,AK,65242
fbebb97d-1312-4d36-a35f-a914cbd1bbf5,Michael Jensen,household,1483246830,DC,42095
c09e9d5f-74de-4f75-b81a-bf2cbf017f4a,Jared Hoffman,household,1483246806,AK,30162
139a8c4c-03b3-479b-a947-6949bae3ec4f,Diane Bradley,household,1483246825,CT,31986
2f2ccef6-d8de-417f-b5ec-ca4d0ed15261,Walter Mullins,household,1483246805,AR,28905
0d7e4a5e-d62f-4660-af45-df38cd76d9ff,Donald Wong,household,1483246807,AR,60705
603813e7-e8ed-4388-aa4c-bfd4154eb826,Tony Mercer,household,1483246825,CA,94563
dc9a9982-5f3d-49f4-bb6e-1f3aa58da74c,Tyler Zimmerman,household,1483246856,WY,40392
2bd6edca-6f8f-4699-86a2-c3b8735ff781,Richard Johnson,household,1483246831,CA,80660
f9822f48-befe-4dcd-9306-dd33e4874d01,Wendy May,household,1483246845,MI,14846
e2044dda-1c35-4eba-adc6-b9edfee83876,Kelsey Gates,household,1483246831,SC,32095
1fd390bd-1ebb-45b7-9bfe-b5ee66678f05,Cameron Smith,household,1483246802,MA,79130
85e9dbaa-56ab-48d0-b6d9-c15eb5bde6a4,Jennifer Herring,household,1483246837,NM,63934
8eabe1d3-f150-43c3-b0d3-7bfed4eb52ff,Paul Moore,household,1483246859,AZ,20622
b0c269b3-4af5-42fe-ba5a-9e32bba80d75,Lisa Lambert,household,1483246842,NJ,61416
4e935148-ddf1-4e7d-9a71-e3b2bcc8b451,Christopher Williamson,household,1483246801,IL,65508
548b7593-d08a-4676-8e64-de0c4acaece5,Travis Delgado,household,1483246809,NE,04776
b5a8656b-3e2f-47a3-bb2c-17e31a52eb23,Amanda Schwartz,household,1483246835,VT,35425
fcf3fe17-9a65-4a3f-820b-1c89d1b6d05a,Adrian Thomas,household,1483246853,GA,23317
4a16e6a3-87f6-4463-a066-e58c4c31f3b3,Deborah Green,household,1483246817,CT,88497
5e883295-d8b7-4fae-8549-bc6f24310bce,Jennifer Lucero,household,1483246854,NM,63124
d77e2e78-ccd6-4aa4-b7d4-c47e5d3bb202,Emily Anderson,household,1483246843,WA,33102
6be39283-374d-4c35-bb82-e6a4d38c39fc,Mrs. Samantha Warren,household,1483246834,UT,63564
8da2c9db-d100-42a3-add4-63e8e3314220,Edgar Sheppard,household,1483246818,NJ,53494
59b19ca2-d98d-40b8-bda3-64b82921bc8e,Beth Rodriguez,household,1483246827,TX,79265
e73c22de-311c-4fbf-a8e2-16462da5cb96,Alison Lawson,household,1483246838,AZ,27645
414ab529-b971-46cd-a108-20c8b5a1ba5d,Tina Robinson,household,1483246810,NY,06938
cac501a1-7f53-4ec8-8413-85ed2a3d76a7,Nicholas Stewart,household,1483246827,MT,34992
87b95148-084c-4a60-aea2-e4b536a3ecf7,Kevin Griffin,household,1483246804,MI,34958
2cb80dbb-fc56-459c-a574-0f0449e84964,Deborah Meadows MD,household,1483246835,VA,22014
8bdf73ad-9744-4bef-b19e-a6d5fea054b1,Laura Hubbard,household,1483246831,TN,67772
637872a7-2536-451c-ab67-9f858cca5fe7,Anthony Rodriguez,household,1483246838,GA,02156
73b8f598-0466-43e4-811d-3f6fa53f532b,Melissa Beard,household,1483246810,NH,27329
c2e60dc1-6bc8-4d99-978a-a71b7f00499e,Kimberly Miller,household,1483246814,UT,04299
7769bd83-f947-45f5-b29a-cd2d6033edd6,Zachary Mann,household,1483246837,MI,77527
ed1fec82-a0ce-4af1-98fb-205d2949dc97,Chelsea Bryant,household,1483246805,MN,70121
ca7449f8-89a7-4e45-984c-90b1cabecea0,Samantha Brown,household,1483246821,IA,89415
85f299f1-5ab4-465a-99f5-1883ac3afba0,Melissa Robinson,household,1483246835,SC,44020
631c8d73-0dc3-4391-a874-34002882d642,Shawn Bond,household,1483246857,NY,10810
cbcf340c-cf30-43eb-8573-a4a659fc0e65,Gary Martin,household,1483246854,NH,05077
601304db-bb70-4946-9129-821bb32f4407,Joseph Byrd,household,1483246801,NV,38218
3b7d179f-e3b7-4d47-a8a0-bc505d04aac5,Samantha Hines,household,1483246823,NH,13741
2bbffe57-deb0-44fc-ae90-ac73bec2db5f,Susan Choi,household,1483246859,WV,74696
d9e726ad-4978-4874-8587-157f51b596fd,Jacob Roberts,household,1483246809,DC,80013
049e09f7-2885-4dc6-a77e-5f62a4bda44f,Kimberly Sanders,household,1483246817,CT,85263
7248800a-0a67-4fac-a34e-2751bd2439e8,Jessica Baxter,household,1483246813,GA,15423
f680ff79-6421-4cfe-8a11-41458e38a95b,Robert Scott,household,1483246822,OH,28868
89e066a7-ea66-4c0a-9631-5b66fb6b94ce,Gina Lawson,household,1483246817,VT,52083
7e4da4a3-c356-4eb9-b910-4d6a697e9d8d,Scott Cowan,household,1483246852,IA,79373
a98e1888-849f-4d53-b0e4-ebb61722e31c,Joshua Matthews,household,1483246817,TX,55586
e4606980-30ae-4cd5-b56c-bfae6eb9f64e,Nicole Gould,household,1483246824,DC,57397
78d61aff-5f32-4af4-9f7e-c574d5f8e92c,Maria Fisher,household,1483246850,UT,06888
cbda835a-c84c-4e96-b5d7-e47f5987ed84,Nicole Young,household,1483246827,KY,48791
81d73fc8-8250-4fa3-802a-f1ebaae87bce,Thomas Johnson,household,1483246807,UT,54475
1e19d8bb-b292-421e-8d20-64582e1a396a,Mary Wilson,household,1483246842,LA,13635
a685daf3-4b89-47e6-8c92-01497c4de9c8,Cheryl Baker,household,1483246843,KS,06737
578a4b0d-54dd-49f7-9919-da2bd10ec970,Nathan Trujillo,household,1483246822,IA,04198
79623b27-df85-411e-940b-e43581558597,Gary Fletcher,household,1483246815,AK,71847
cf3b0884-6199-41c2-9ee0-b81cf3ef095f,William Williams,household,1483246807,DC,06315
c94806d3-9838-42c0-a22d-06c41f1f8fe6,Samantha Levy,household,1483246852,CT,89150
1c998a5f-4fc3-4d73-b9bf-bd3e54cc2ec0,Jessica Myers,household,1483246857,SC,43685
2afefc71-a4c3-4a69-8900-7f27db88b7c8,Antonio Nelson,household,1483246859,TN,12134
395a69e5-8296-4811-bdff-a2eff3d0c847,Timothy Martin,household,1483246844,AZ,11212
